Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Relatório de Consulta de Valor Total de Estoque,,,,,,,,,
,,,,,,,,,
25/06/2025 14:34:10,,,,,,,,,
Filtros:,,,,,,,,,
Tipo de estoque: Comercial,,,,,,,,,
Rede: LOJA PRINCIPAL,,,,,,,,,
Loja: LJ-03  SANTA CRUZ,,,,,,,,,
Data: 31/05/2025,,,,,,,,,
Setor de Compra: Todos,,,,,,,,,
Tipo de estoque: Venda,,,,,,,,,
Departamento: Todos,,,,,,,,,
Seção: Todos,,,,,,,,,
Grupo: Todos,,,,,,,,,
Subgrupo: Todos,,,,,,,,,
Agrupar por: Produto,,,,,,,,,
Ordem: Ascendente,,,,,,,,,
Status do Produto: Todos,,,,,,,,,
Tipo de Produto: Venda Insumo Embalagem Consumo Subproduto Produto Acabado ,,,,,,,,,
Venda Externa: Todos,,,,,,,,,
Despreza os produtos sem estoque: Sim,,,,,,,,,
Aplicar movimentos extemporâneos: Não,,,,,,,,,
,,,,,,,,,
Produto,Código Interno,GTIN/PLU,Fornecedor,NCM,Quantidade de Estoque,Custo Bruto (R$),Custo Líquido (R$),Custo Total Bruto (R$),Custo Total Líquido (R$)
"BANDEJA VINTAGE TURMA DE NATAL 21CMX15CMX6,5CM  P UN VERMELHO",331982,7893541334719,ALBANO EMB - ATUAL,4819.20.00,1,6.725,4.892438,6.725,4.892438
FLANELA ALKLIN 28CMX 8CM C/3UN,335058,7897750770696,SCHWANKE INDUSTRIAL - ALKLIN,6307.10.00,14,6.012083,4.80125,84.169162,67.2175
TOSTIQ QUINUA AMANA 70G ZERO,337289,619205544570,A.T. DISTRIBUIDORA (A T DISTRIBUIDORA),1905.40.00,8,8.628571,7.830429,69.028568,62.643432
VINHO SAINT FELICIEN CABERNET FRANC 2019 (TTO) (CATENA ZAPATA),323106,7794450002679,MISTRAL,2204.21.00,2,130.143333,91.115708,260.286666,182.231416
TAPETE HIGIENICO P/PET ALKLIN M 59X79 UN PRETO,335216,7897750785300,SCHWANKE INDUSTRIAL - ALKLIN,5602.10.00,11,24.420833,19.495379,268.629163,214.449169
CREME P/PENTEAR CHARMING GLOSS BISNAGA 200G DEFRIZANTE,320144,7896046702656,CLESS COSMETICOS - FILIAL 1,3305.90.00,2,20.090278,20.090278,40.180556,40.180556
COXINHA BATATA DOCE FAMILY FIT 420G C/ CREME PALMITO CONG,338113,609963354870,COZINHA DE ATLETA (FAMILY FIT) ,2106.90.90,15,12.665263,11.09273,189.978945,166.39095
PAO DE QUEIJO TIROLEZ CONG PC 300G RECHEADO,325250,7896030521287,LATICINIOS TIROLEZ  - BALCAO / PAS,1901.90.90,7,11.9185,9.518049,83.4295,66.626343
SAB LIQ GRANADO BEBE 250ML CAMOMILA,313519,7896512941923,PONTELAND,3401.30.00,1,24.31,22.061325,24.31,22.061325
CHA VERDE YAI CX 1L ZERO ACUCAR LARANJA C/GENGIBRE,335483,7898651400002,COMERCIAL PEGASUS - CHA YAI,2101.20.10,19,5.49,4.982175,104.31,94.661325
TAPETE HIGIENICO P/PET ALKLIN G 89X97 UN PRETO,335218,7897750785317,SCHWANKE INDUSTRIAL - ALKLIN,5602.10.00,22,43.588438,34.754726,958.945636,764.603972
AMENDOIM SANTO ANTONIO PC 300G SALGADO,337453,7897685917883,D S A IND & COM LTDA- SANTO ANTONIO,2008.11.00,64,9.126485,8.435244,584.09504,539.855616
SAC SUCO 300ML ACAI BANANA E AGUA COCO,335682,95100,DA SANTA,2009.89.90,17,2.358594,2.122997,40.096098,36.090949
BISC NHAMI MINI PUFFS 15G BETERRABA MORANGO,337454,7898965646066,LOURENCO DIST (NATURAIS),1905.31.00,42,3.509995,3.185321,147.41979,133.783482
BANANINHA SANTO ANTONIO CRISTALIZADA PT 200G TRADICIONAL,337465,7897685915834,D S A IND & COM LTDA- SANTO ANTONIO,2007.99.90,4,6.783999,6.257268,27.135996,25.029072
PROTEINA EM BARRA BIO2 VEGETAL 11 PROT 45G ALFARROBA E PASTA DE AMENDOIM,315670,7898176580876,LOURENCO DIST (SUPLEMENTOS),2106.90.90,26,6.058659,4.838412,157.525134,125.798712
CHOC NESTLE GALAK 80G,323050,7891000368626,NESTLE MERCEARIA,1704.90.10,44,7.091642,6.435665,312.032248,283.16926
SUCO GASEIFICADO AURORA LT 269ML UVA BRANCA INTEGRAL,332094,7891141035494,COOPERATIVA VINICOLA AURORA LTDA,2009.61.00,149,4.1125,3.284243,612.7625,489.352207
TEMP AKIO 70G P/PESCADOS,336072,7896289951996,AKIO PRODUTOS ALIMENTICIOS LTD,2103.90.21,6,6.964167,6.427667,41.785002,38.566002
*PIMENTA CALABRESA GRANEL KG,332845,101305,FTJ DISTRIB GRAOS E FARINACEAOS,0904.12.00,0.97,35,31.7625,33.95,30.809625
BISC KUAN YIN PLANTE VEGANO 60G COCO C/TAMARAS,332379,7898970199038,PLANTE AZ INDUSTRIA,1905.31.00,3,11.175049,10.259301,33.525147,30.777903
SORVETE LA BASQUE PT 500ML MENTA CHOC CHIP,309648,7896209256484,LA BASQUE - NOVO,2105.00.10,11,35.233287,32.351797,387.566157,355.869767
BEB LACTEA PARMALAT WHEY FIT 250ML ZERO LACTOSE CHOCOLATE,337831,7891097104343,LACTALIS - MERCEARIA,2202.99.00,20,6.489563,6.489563,129.79126,129.79126
VINHO FRANCES LA VIEILLE FERME 750ML TINTO,321144,3296180005387,MISTRAL,2204.21.00,10,99.9125,69.950601,999.125,699.50601
"FILEZINHO SASSAMI LAR 1,5KG EMPANADO",336130,7896419715566,LAR - PAS,1602.32.30,34,32.53773,29.904069,1106.28282,1016.738346
"CACHEPOT ACRILICO BRULET C/PES DE MADEIRA 16CMX12,5CM UN BRANCO",332568,7893541320804,ALBANO EMB - ATUAL,3926.90.90,3,14.9052,10.843533,44.7156,32.530599
PORTA ALGODAO PLASUTIL BLEND A2 UN AZUL,338223,7899808855843,PLASUTIL IND E COM DE PLASTICOS LTDA,3924.90.00,1,5.103333,3.877385,5.103333,3.877385
PANO MULTIUSO C/PICOTE ALKLIN PC C/25 UN AZUL,335167,7897750780497,SCHWANKE INDUSTRIAL - ALKLIN,5603.92.40,26,8.512409,6.79801,221.322634,176.74826
DOF INSUMO MISTURA PAO VIAPANE KG CROISSANT,332932,7898923401218,IATAGAM - PADARIA,1901.20.90,430,8.12,6.818858,3491.6,2932.10894
MUCILON NESTLE SACHET 180G MILHO,323044,7891000319581,SDB COMERCIO (DIPALMA NOVO),1901.10.30,9,5.850833,5.377465,52.657497,48.397185
DCF STROGONOFF DE CARNE Kg,303944,60054,,2106.90.90,3.698,84.7,76.86525,313.2206,284.2476945
VINHO CHILENO LOS VASCOS 750ML CHARDONNAY,336695,7804360311003,MISTRAL,2204.21.00,37,91.588108,63.420925,3388.759996,2346.574225
VINHO PORTUGUES H O COLHEITA 750ML TINTO,321364,5602122000644,MWC IMP DISTRIB DE VINHOS,2204.21.00,5,89.033333,59.89775,445.166665,299.48875
VINHO CHILENO KOYLE ROYALE 750ML CABERNET SAUVGNON,322304,7804625900027,SETBRAS COMERCIO INT,2204.21.00,10,128.804167,86.654156,1288.04167,866.54156
VINHO BR PIZZATO MARCELLE 750ML,330276,7898266931519,VINICOLA PIZZATO LTD,2204.21.00,19,30.022,24.344601,570.418,462.547419
VINHO PIZZATO ALLUME 750ML BRANCO SECO CHARDONNAY,310684,7898266931151,VINICOLA PIZZATO LTD,2204.21.00,2,53.220833,42.951791,106.441666,85.903582
ACHOC PO TODDY PT 370G ORIGINAL,326744,7892840819507,PEPSICO,1806.90.00,1,9.245205,8.390024,9.245205,8.390024
QJ MUSSARELA SADIA 300G SOLTISSIMO,333841,7891515592097,BRF SADIA | PAS FRIOS,0406.10.10,54,13.174626,11.593591,711.429804,626.053914
VINHO CHILENO CONCHA Y TORO AMELIA 750ML PINOT NOIR,325104,7804320751245,PACTUALL - VINHOS,2204.21.00,2,356.81,234.607575,713.62,469.21515
VINHO PORTUGUES ROQUETTE & CAZES 750ML TINTO SECO,313300,5604123001408,QUALIMPOR IMP EXP DE,2204.21.00,3,222.053333,149.3884,666.159999,448.1652
SUPLEM FAUNA & FLORA CLORELLA GREEN 590MG PT 60 CAPS,326545,7898048032878,LOURENCO DIST (SUPLEMENTOS),2106.90.30,2,18.35,14.654211,36.7,29.308422
SUPLEM FAUNA & FLORA GOLDEN JELLY GELEIA REAL LIOFILIZADA 590MG PT 30 CAPS,326548,7898048033066,LOURENCO DIST (SUPLEMENTOS),2106.90.30,1,29.73,23.742216,29.73,23.742216
DCF ARROZ DOCE UMAI Kg,315348,90658,,1103.13.00,0.178,30.871166,30.871166,5.495067548,5.495067548
MEGA PANO DE CHAO ALKLIN 80X90CM UN ALVEJADO,335083,7897750777374,SCHWANKE INDUSTRIAL - ALKLIN,5603.94.90,72,6.587917,5.261115,474.330024,378.80028
PROTEINA EM BARRA NUTRATA HAVANNA WHEY GREGO 40G DOCE DE LEITE,315924,7898599216376,LOURENCO DIST (SUPLEMENTOS),2106.90.90,8,6.2098,4.9593,49.6784,39.6744
DCF BOLO UMAI Kg CHOCOLATE COBERTURA GANACHE,336757,67688,AUSS - LOJA (INDEF),1905.90.90,2.24,32.8,29.766,73.472,66.67584
CHOC GOLD & KO 80G ZERO ACUCAR CHOC BRANCO C/COOKIES,336645,7899930900466,NEBO DIST DE ALIMENTOS(GOLDKO),1806.32.10,3,17.6265,15.996049,52.8795,47.988147
SUPLEM COPRA VITAMINA C E ZINCO 750MG PT 30 CAPS,326504,7898596082646,LOURENCO DIST (SUPLEMENTOS),2106.90.30,1,18.8,14.804887,18.8,14.804887
EDAMAME EM GRAOS REPEAT VEGGIE CONG PC 300G,331146,7898994523512,KALENA FOOD (REPEAT) - PAS,0710.29.00,23,10.929444,10.929444,251.377212,251.377212
LICOR 43 DIEGO ZAMORA 700ml,327945,8410221902083,BOT DISTRIBUIDORA DIGITAL,2208.70.00,2,140,127.05,280,254.1
VINHO FRANCES LOUIS JADOT CHABLIS 750ML BRANCO,314908,3535926010002,INTERFOOD,2204.21.00,5,206.236667,138.747275,1031.183335,693.736375
VINHO PORTUGUES MEANDRO FINEST RESERVE 750ML TINTO,326224,5607425000223,MISTRAL,2204.21.00,7,163.071667,111.909621,1141.501669,783.367347
PROTEINA BARRA HARTS NATURAL VEGANA ZERO ACUCAR 70G CHOCOLATE + NIBS,316005,7898952041690,LOURENCO DIST (SUPLEMENTOS),2106.90.30,1,12.541014,10.015185,12.541014,10.015185
PROTEINA EM BARRA BIO2 VEGETAL 11 PROTEIN 45G BAUNILHA E PASTA DE AMENDOIM,315684,7898176580883,LOURENCO DIST (SUPLEMENTOS),2106.90.90,15,7.096373,5.667125,106.445595,85.006875
SUCO PRATS GF 3L LARANJA INTEGRAL,327290,7898953148558,PRATS SUCOS,2009.19.00,18,36.89875,33.485616,664.1775,602.741088
FRANGO DESFIADO SADIA COZIDO CONG PC 400G TEMPERADO,307644,7891515547974,BRF SADIA - ACOUGUE,1602.32.20,146,12.490926,11.479881,1823.675196,1676.062626
VINHO BRASILEIRO MIOLO SEBRUMO 750ML CABERNET SAUVIGNON TTO SECO,308048,7896756805838,VINICOLA MIOLO,2204.21.00,4,85.863333,72.12636,343.453332,288.50544
PROTEINA EM BARRA MUKE MUKEBAR ZERO ACUCAR 60G CHOCOLATE,315944,602883464469,LOURENCO DIST (SUPLEMENTOS),2106.90.90,6,9.191667,7.340415,55.150002,44.04249
JIBOIA VARIADO C13 PENDENTE,334796,7890291432658,HOLAMBRA - COMPRA,0601.20.00,1,4.8,4.356,4.8,4.356
PAO DE MEL BELIVE 45G ORIGINAL,316664,7898380411249,LOURENCO DIST (NATURAIS),1905.20.90,7,5.758,5.225385,40.306,36.577695
VINAGRE SENHOR VICCINO BALSAMICO VD 250ML,316744,7898908593679,LOURENCO DIST (NATURAIS),2209.00.00,18,10.335774,8.723116,186.043932,157.016088
MINI WAFFER BALOCCO CUBOS PC 125G AVELA,319754,8001100067957,NOR IMPORT - MERCEARIA,1905.32.00,2,12.838333,11.820833,25.676666,23.641666
SNACK CROCANTISSIMO ORIGINAL PC 40G SALAMINHO C/LIMAO,308567,7896002301398,BIMBO DO BRASIL LTDA (MATRIZ),1904.10.00,10,2.717142,2.510867,27.17142,25.10867
PANO ALKLIN ESFREGAO C/3 UN COLORIDO,335181,7897750780756,SCHWANKE INDUSTRIAL - ALKLIN,5603.94.90,26,8.72625,6.968659,226.8825,181.185134
ESPONJA ALKLIN ANTIRRISCO + 2 REFIS UN C/CABO,335041,7897750790021,SCHWANKE INDUSTRIAL - ALKLIN,6805.30.90,19,9.616184,8.871271,182.707496,168.554149
*OREGANO GRANEL KG,331445,101216,FTJ DISTRIB GRAOS E FARINACEAOS,1211.90.10,1.63,35.000261,31.762725,57.05042543,51.77324175
*ANIS ESTRELADO kg,335102,66148,FTJ DISTRIB GRAOS E FARINACEAOS,0909.62.10,0.604,85,77.1375,51.34,46.59105
VASO LUVIDARTE CONE 12X38 VD UN TRANSPARENTE REF 07 G TR,334669,7891560044442,LUVIDARTE IND DE VID,7013.91.10,1,27.931333,20.766325,27.931333,20.766325
PANO P/PIA ALKLIN 25CMX25CM C/3 UN SORTIDO,335191,7897750781739,SCHWANKE INDUSTRIAL - ALKLIN,5603.94.90,20,4.382917,3.500197,87.65834,70.00394
POLI ALBANO 69x69 UN CORES,309345,100888,ALBANO EMB - ATUAL,3920.20.19,100,0.658,0.597135,65.8,59.7135
COND SALON LINE SOS CACHOS VEGANO 300ML + PODEROSOS,312588,7898009431184,ROGE - BETH (USAR),3305.90.00,2,14.72,14.72,29.44,29.44
PEITO DE FRANGO EM CUBOS SADIA CONG PC 400G,334876,7891515521394,BRF SADIA - ACOUGUE,0207.13.00,4,12.348333,12.348333,49.393332,49.393332
OVOS CAIPIRAS RAIAR ORGANICOS C/20UNVERMELHO,335523,7898725610139,RAIAR ORGANICOS - OVOS,0407.21.00,21,24.43,24.43,513.03,513.03
PASTILHA VALDA FRIENDS SACHE 25G MENTOL S/ACUCAR,335866,78915398,A.T. DISTRIBUIDORA (A T DISTRIBUIDORA),1704.90.20,86,4.358,3.480275,374.788,299.30365
CAMARAO BOM PEIXE SETE BARBAS CONG 400G S/CASCA,333147,7897232210023,BOM PEIXE,0306.17.90,15,24.499902,19.565488,367.49853,293.48232
COND S&B 220G GOLDEN CURRY CHUKARA,312830,74880030716,TRADBRAS S/A IMPORTACAO E EXPORTACAO,2103.90.21,19,23.942231,22.097724,454.902389,419.856756
VINHO PORTUGUES ALTANO DOURO 750ML BRANCO SYMINGTON,320966,5010867204928,MISTRAL,2204.21.00,7,84.635714,59.254983,592.449998,414.784881
BISC POLVILHO TRIELI 100G CHIA E PARMESAO,336056,7898965272029,AKIO PRODUTOS ALIMENTICIOS LTD,1905.90.90,55,5.8,4.631848,319,254.75164
CAFE SANTO GRAO 500G GRAOS CERRADO,335309,7898663950489,SANTO GRAO COMERCIAL,0901.21.00,15,53.72,49.959599,805.8,749.393985
"ACAI DE MARCHI BUFFALO 1,3KG CONG",246724,7896519298310,DE MARCHI,2106.90.90,54,23.021206,18.38461,1243.145124,992.76894
PAO DE MEL PANCO 200G COBERTURA DE CHOCOLATE,12907,7891203020260,LUA NOVA (PANCO),1905.31.00,18,7.831875,7.217675,140.97375,129.91815
CANJIQUINHA YOKI XEREM 500G,18726,7891095100316,YOKI DISTRIBUIDORA (USAR),1104.23.00,10,4.815833,3.845898,48.15833,38.45898
LICOR STOCK 720ML CHOCOLATE,18471,7891121212006,DISTRIBUIDORA HS - BEBIDAS,2208.70.00,2,40.78,37.00785,81.56,74.0157
HIG ALFACE AMERICANA SALADAS FINAS PC 150G,338402,7898908104141,MORIKAWA COMERCIO E CONSULTORIA AGRICOLA,0705.11.00,11,15.269715,15.269715,167.966865,167.966865
DCF BOLO DE POTE 250G BRIGADEIRO,339136,67816,AUSS - LOJA (INDEF),1905.20.90,1,10.92,9.9099,10.92,9.9099
PAO MANJUBA 400G NOZES/DAMASCO/CRANBERRY,339174,7898960840520,MANJUBA IND COM PAES ESP,1905.90.90,1,28.715,26.198075,28.715,26.198075
AROMAT AMB COALA 120ML BAMBU,339693,7897744502432,DESTRO BRASIL,3402.90.29,26,9.735639,8.929498,253.126614,232.166948
*ERVAS FINAS GRANEL KG,339612,123840,FTJ DISTRIB GRAOS E FARINACEAOS,0910.99.00,1.943,43,39.0225,83.549,75.8207175
CR DENTAL COLGATE 90G TOTAL 12 CARVAO,339630,7509546686042,SDB COMERCIO (DIPALMA NOVO),3306.10.00,42,8.914328,8.914328,374.401776,374.401776
FAROFA COM BATATA PALHA YOKI 200G,339359,7891095030057,YOKI DISTRIBUIDORA (USAR),1901.90.90,1,3.579167,2.858303,3.579167,2.858303
SACOLA 48X55 CINZA PADRAO,340012,3099,COMERCIO DE EMBALAGENS SEIKOMAR LTDA,3923.21.10,150374,0.099241,0.090061,14923.266134,13542.832814
VINHO CHILENO HARAS DE PIRQUE HUSSONET GRAN RESERVA 750ML CAB SAUVIGNON,340427,7804653740114,BWC BRASIL ,2204.21.00,6,138.386667,96.887079,830.320002,581.322474
PAO WICKBOLD GRAO SABOR INTEGRAL 500G 18 GRAOS,184408,7896066304595,WICKBOLD,1905.90.10,16,10.361111,9.434261,165.777776,150.948176
MASSA P/ PASTEL MEZZANI 500g DISCAO,10641,7896216100046,MEZZANI MASSAS ALIMENTICIAS LT,1902.19.00,4,7.19,6.686729,28.76,26.746916
VINHO PORTUGUES ESPORAO RESERVA 750ML BRANCO,208600,5601989981851,QUALIMPOR IMP EXP DE,2204.21.00,10,114.482273,77.30289,1144.82273,773.0289
MOLHO KITANO 150ML  SHOYU,18792,7891095150144,GENERAL MILLS BRASIL - MERCEARIA INATIVO,2103.10.10,41,4.352857,3.950218,178.467137,161.958938
VINHO ITALIANO VILLA ANTINORI 750ML TOSCANA TINTO,340425,8001935221401,BWC BRASIL ,2204.21.00,5,157.46,110.240406,787.3,551.20203
LEITE FERM ACTIVIA 170G ZERO LAC MORANGO,238680,7891025117162,DANONE LTDA - IOGURTE,0403.90.00,33,3.1,3.1,102.3,102.3
PIPOCA YOKI P/MICRO 100G MANTEIGA DE CINEMA,35473,7891095008452,YOKI DISTRIBUIDORA (USAR),2008.19.00,22,2.894174,2.626462,63.671828,57.782164
TEMP SABOR AMI 300G S/ PIMENTA,48654,7891132019038,KOZZY LTDA - MERCEARIA,2103.90.21,1,4.383676,3.978186,4.383676,3.978186
COALHADA CANTO DE MINAS 900G INTEGRAL,340821,7896629650121,CANTO DE MINAS,0403.90.00,6,11.12,9.1184,66.72,54.7104
MANTEIGA TIROLEZ POTE 200G S/ SAL,73468,7896030519659,LATICINIOS TIROLEZ  - BALCAO / PAS,0405.10.00,3,11.2225,11.2225,33.6675,33.6675
TORTA DOM 550g BROCOLIS,218010,70341982303,DOM TORTAS & MASSAS,1902.20.00,4,22.842,22.842,91.368,91.368
AMENDOIM CROCANTE GOLDEN PRIME 250G NATURAL,340910,7898540120202,GOLDEN PRIME IND,2008.11.00,24,6.228397,5.756647,149.481528,138.159528
MILHO TORRADO GOLDEN PRIME 250G NATURAL,340921,7898540123906,GOLDEN PRIME IND,2008.99.00,13,16.389939,15.128379,213.069207,196.668927
BOLO PANCO 300G MILHO,85682,7891203059482,LUA NOVA (PANCO),1905.20.90,24,7.868971,7.261248,188.855304,174.269952
ONIGUIRI SAMNKAKU 100G FRANGO CREMOSO,254524,7899674236005,SAMNKAKU /  YOSHI,2106.90.90,7,7.5,6.69564,52.5,46.86948
ROLO FITA 16MMX50M,257986,7893541124068,ALBANO - FLORES,3920.20.19,1,3.25,2.949375,3.25,2.949375
SAC SUCO 1L MANGA,203949,7842,CEASA (SACOLAO),2009.89.90,1,13.107688,13.107688,13.107688,13.107688
VINHO MENRISA 750MLCABERNET SAUVIGNON SWEET,257030,7804374002348,VD - GROWING IMPORTA,2204.21.00,2,25.26,22.92345,50.52,45.8469
MIX FRUTAS SECAS DESIDRATADAS GOLDEN PRIME 250G,340920,7898540124071,GOLDEN PRIME IND,0813.50.00,12,16.3,14.343902,195.6,172.126824
AMIDO MILHO YOKI 500G,38265,7891095003570,GENERAL MILLS BRASIL - MERCEARIA INATIVO,1108.12.00,14,8.679129,6.931105,121.507806,97.03547
FEIJAO GUTO 1KG PRETO TP1,34288,7896245900129,SUZANA,0713.33.19,55,4.933781,4.588407,271.357955,252.362385
FARINHA DE MANDIOCA YOKI TP1 PC 1KG FINA,34267,7891095001101,YOKI DISTRIBUIDORA (USAR),1106.20.00,11,9.63381,9.63381,105.97191,105.97191
DCF FILE FRANGO MILANESA Kg,47798,60077,AUSS - RESFR/QUENTE,2106.90.90,1.512,64.39714,58.440404,97.36847568,88.361890848
BN CASTANHA CAJU CARAMELIZADA C/ MEL kg,354411,27015,BENASSI - ANHANGUERA,2008.19.00,24,80.7053,69.577511,1936.9272,1669.860264
BN CHIMICHURRI C/ PIMENTA kg,354771,39542,BENASSI - ANHANGUERA,0712.90.90,7.228,39.741447,32.197665,287.251178916,232.72472262
BN BISCOITO BAMBOLE kg,354640,39500,BENASSI - ANHANGUERA,1905.90.20,10.124,39.664759,36.079284,401.566020116,365.266671216
MIST BOLO LINEA ZERO ACUCAR CX 300G LARANJA,349749,7896001272460,GRANADO DISTRIBUIDOR,1901.90.90,4,15.85,12.657724,63.4,50.630896
ANTEPASTO HOMEMADE 170g AZEITONA VERDE,354908,7898002471705,GRANADO DISTRIBUIDOR,2103.90.21,11,17.07,15.491025,187.77,170.401275
VINHO CHILENO DON MELCHOR 750ML CAB/SAU 2021,355004,7804320758381,PACTUALL - VINHOS,2204.21.00,3,810,551.30625,2430,1653.91875
BN AMENDOIM CROCANTE CEBOLA E SALSA kg,354524,37933,BENASSI - ANHANGUERA,2008.19.00,16.309,29.577555,23.620474,482.380344495,385.226310466
BN COCADA PRETA kg,354686,39523,BENASSI - ANHANGUERA,2007.99.90,9.696,34.549914,27.785751,334.995966144,269.410641696
CHUTNEY DE MANGA TROPPO! 210G,345658,751320492074,DMD TROPPO ALIMENTOS,2103.90.91,11,18.501667,17.001317,203.518337,187.014487
COOKIES BAUDUCCO 96g FINI TUBES PINTA LINGUA,357300,7891962076669,KOZZY LTDA - MERCEARIA,1905.31.00,20,3.584048,3.252523,71.68096,65.05046
BN CASTANHA CAJU TORRADA SEM SAL kg,354405,26615,BENASSI - ANHANGUERA,2008.19.00,13.537,102.826101,82.116364,1391.956929237,1111.609219468
BN CANJICA BRANCA kg,354592,39069,BENASSI - ANHANGUERA,0711.90.00,7.124,15.363712,13.519974,109.451084288,96.316294776
PAO DE HAMBURGUER WICKBOLD 320G TIPO BRIOCHE,342288,7896066301211,WICKBOLD,1905.90.90,1,8.58,7.827975,8.58,7.827975
COMPOSTO ORQUIDEA 1kg,352506,7895098937597,JULIANA CALDANA,0604.20.00,4,6.25,5.671875,25,22.6875
BARRA FRUTAS SUPINO ZERO BANANA BRASIL 72g BANANA/CHOC BRANCO,352211,7896798603942,A.T. DISTRIBUIDORA (A T DISTRIBUIDORA),2008.99.00,24,7.3,7.3,175.2,175.2
BATATA PRATIC LEVE ONDULADA 40g CHURRASCO,355499,7896422000239,JDC DISTRIBUIDORA DE,2005.20.00,32,2.85,2.586375,91.2,82.764
BATATA PRATIC LEVE RUSTICA 250g NATURAL,355511,7896422000598,JDC DISTRIBUIDORA DE,2005.20.00,5,13.76,12.4872,68.8,62.436
BATATA PRATIC LEVE ONDULADA 40g BACON,355503,7896422000260,JDC DISTRIBUIDORA DE,2005.20.00,42,2.85,2.586375,119.7,108.62775
POLI ORGANICO 49CMX69CM UN NATURAL,342122,102481,ALBANO EMB - ATUAL,3920.20.19,50,0.47,0.426525,23.5,21.32625
SAC TOMATE ITALIANO MALLMANN LIVRE DE AGROTOXICO PC 600G CHEFINHO,342371,7898943555113,CAMILLO MALLMANN COM HORT,0702.00.00,23,7.606514,7.606514,174.949822,174.949822
ARROZ PRATO FINO 2kg PARBOLIZADO,348964,7896290300318,PIRAHY - MERCEARIA,1006.30.11,39,11.745332,10.923135,458.067948,426.002265
LEITE FERMENTADO ACTIVIA BD C/6UN 450G,340881,7891025124320,RAMARI - DANONE,0403.90.00,9,8,8,72,72
HASHI TOKYO FOODS C/ 50UN BAMBU,341671,7898964619498,TOKYO FOODS,4419.12.00,14,3.5,2.604525,49,36.46335
SUPLEM VITAFOR CURCUMA PLUS FRASCO 500mg C/60 CAPS,343674,7898665434635,LOURENCO DIST (SUPLEMENTOS),2106.90.30,1,60.69,48.466704,60.69,48.466704
AMENDOIM CROCANTE GOLDEN PRIME 250G MIXS,340911,7898540123173,GOLDEN PRIME IND,2008.11.00,23,6.228333,5.756583,143.251659,132.401409
SUCO TIAL 1L 100% MACA E PESSEGO,341159,7896005310373,EBD LTDA - LIQUIDOS,2202.99.00,6,10.376978,10.376978,62.261868,62.261868
CHAMPIGNON EM CONSERVA VALE FERTIL DOY PACK FAT 100G,342676,7896272009413,VALE FERTIL IND.ALIMENTICIAS L,2003.10.00,21,5.30738,4.238445,111.45498,89.007345
LENTILHA YOKI TP2 PC 400G,341711,7891095911301,YOKI DISTRIBUIDORA (USAR),0713.40.90,135,7.130188,6.274522,962.57538,847.06047
CAPA P/ROUPAS JUNY LL 61X165CM UN,341830,7898021070590,JUNY MERCANTIL LTDA.- ME,6307.90.90,14,5.9,5.22174,82.6,73.10436
ERVILHA PARTIDA YOKI 400G TIPO 2,343293,7891095911288,YOKI DISTRIBUIDORA (USAR),0713.10.90,25,7.113187,6.259562,177.829675,156.48905
CEREAL ULTRALEVIS GRANOLEVIS 800G LIGHT S/ ACUCAR,344731,7898335132878,LIFENATURIS PRODUTOS,1904.20.00,21,14.199091,11.339317,298.180911,238.125657
MAC MEZZANI 500g YAKISOBA,347910,7896216100886,MEZZANI MASSAS ALIMENTICIAS LT,1902.19.00,17,8.46,7.867834,143.82,133.753178
MANTEIGA PAULISTA 200G POTE C/ SAL,347524,7896294901771,GONCALVES-SALLES (AVIACAO),0405.10.00,137,10.773507,10.773507,1475.970459,1475.970459
SORVETE LOS LOS PT 490ML BANOFFEE NANICA,345892,7898969391375,DIST DE SUPERGELADOS (LOS LOS),2105.00.10,9,26.6,24.1395,239.4,217.2555
PASSATA TOMATE ORGANICO SAHI 330G,345974,619205427835,SAHI INDUSTRIA E COM,2103.20.10,4,13.380292,12.335018,53.521168,49.340072
QUINOA VITALIN TRICOLOR INTEGRAL 200g GRAOS,344797,7898568901647,VITALIN ALIMENTOS,1008.50.90,2,10.88,8.688768,21.76,17.377536
MACINATO PERNIL DEFUMADO CERATTI Kg,346213,8596,CLEAN FIELD (CERATTI) - BAL/PAS,1601.00.00,3.092,33.886755,30.752231,104.77784646,95.085898252
SACO ALVEJADO 45X70 PRATA,346676,7898947871431,SCHWANKE INDUSTRIAL - ALKLIN,6307.10.00,25,5.6375,4.195146,140.9375,104.87865
SACO FREEZER LUMIPAM 5kg 28X50,346624,7898932863199,LUMICENTER,3920.10.99,77,5.814353,4.326751,447.705181,333.159827
VINHO CHILENO VIU MANENT VIBO VINHEDO CENTENARIO 750ml,346892,7804314913031,KING COM E IMP,2204.21.00,4,109.108571,74.262021,436.434284,297.048084
CREME DENTAL COLGATE SENSITIVE 90g PRO ALIVIO,346884,7509546687858,DISPLOKI LTDA - PERFUMARIA/LIMP,3306.10.00,5,12.663125,12.663125,63.315625,63.315625
SACO LIXO PRATICA 50L,346968,7898644830205,DISTR - NOVA PRESTO,3923.21.90,3,4.16137,3.776443,12.48411,11.329329
