0,1,2,3,4,5,6,7,8,9
Relatório de Consulta de Valor Total de Estoque,,,,,,,,,
25/06/2025 14:34:10,,,,,,,,,
Filtros:,,,,,,,,,
Tipo de estoque: Comercial,,,,,,,,,
Rede: LOJA PRINCIPAL,,,,,,,,,
Loja: LJ-03  SANTA CRUZ,,,,,,,,,
Data: 31/05/2025,,,,,,,,,
Setor de Compra: Todos,,,,,,,,,
Tipo de estoque: Venda,,,,,,,,,
Departamento: Todos,,,,,,,,,
Seção: Todos,,,,,,,,,
Grupo: Todos,,,,,,,,,
Subgrupo: Todos,,,,,,,,,
Agrupar por: Produto,,,,,,,,,
Ordem: Ascendente,,,,,,,,,
Status do Produto: Todos,,,,,,,,,
Tipo de Produto: Venda Insumo Embalagem Consumo Subproduto Produto Acabado,,,,,,,,,
Venda Externa: Todos,,,,,,,,,
Despreza os produtos sem estoque: Sim,,,,,,,,,
Aplicar movimentos extemporâneos: Não,,,,,,,,,
Produto,,,Fornecedor,,,,,,
QJ MUSSARELA TIROLEZ FAT Kg,5406.0,3442.0,LATICINIOS TIROLEZ  - BALCAO / PAS,,75276.0,45542312.0,40076961.0,3428243078112.0,3016833316236.0
BISC POLVILHO CASSINI 100G QUEIJO,4586.0,7898416780103.0,CASSINI ALIMENTOS LTDA,,49.0,31252.0,2495768.0,1531348.0,122292632.0
FILTRO PAPEL 3 CORACOES 103,5668.0,7896005803721.0,CAFE TRES  CORACOES S.A,,12.0,3.52,31944.0,42.24,383328.0
SAC VAGEM MACARRAO kg,5999.0,9201.0,DA FEIRA DSCD - LEGUMES,,24.93,12525971.0,12525971.0,31227245703.0,31227245703.0
MORTADELA SADIA DEFUMADA FAT Kg,7619.0,3952.0,BRF SADIA | BALCAO FRIOS,,30.16,1602308.0,14583976.0,4832560928.0,43985271616.0
NUGGETS SADIA 300G FRANGO CROCANTE,7754.0,7893000949270.0,BRF SADIA | PAS FRIOS,,41.0,767276.0,7067525.0,31458316.0,289768525.0
MANTEIGA PAULISTA 200G POTE S/SAL,5302.0,7896294901801.0,RAMARI - DANONE,,15.0,10.79,10.79,161.85,161.85
MAC ALFA 500G UDON,5745.0,7897942197034.0,ALFA,,8.0,6.5,6045026.0,52.0,48360208.0
CHOPP VINHO GRAPE COOL 350ML,48419.0,7896266155560.0,DISTRIBUIDORA HS - BEBIDAS,,3.0,6689941.0,6071122.0,20069823.0,18213366.0
ESPUMANTE CHANDON 750ML DEMI SEC,6187.0,7891083611145.0,UNIVERSO - COMERCIO,,3.0,87.73,59711231.0,263.19,179133693.0
SALAME ITALIANO NOBRE FAT Kg,6956.0,3540.0,NOBRE - BALCAO,,126.0,59535748.0,54028691.0,7501504248.0,6807615066.0
ESPUMANTE CHANDON 750ML BRUT,6117.0,7891083611138.0,UNIVERSO - COMERCIO,,9.0,87.73,59711231.0,789.57,537401079.0
BACON PERDIGAO DEFUMADO PEDACO KG,7351.0,3012.0,BRF PERDIGAO | PERDIGAO  BALCAO(INATIVO),,15843.0,40361971.0,33096816.0,639454706553.0,524352855888.0
ESPUMANTE BRASILEIRO MIOLO MILLESIME 750ML BRUT BRANCO,6141.0,7896756800963.0,VINICOLA MIOLO,,22.0,89039306.0,7077057.0,1958864732.0,155695254.0
PIZZA MASSALEVE 250G FRIGIDEIRA,7543.0,7896228100706.0,SEARA - MASSA LEVE,,9.0,8.71,8100335.0,78.39,72903015.0
CAPELETTI MASSALEVE 400G QUEIJO,7547.0,7896228100553.0,SEARA - MASSA LEVE,,18.0,9095882.0,9095882.0,163725876.0,163725876.0
MAC RENATA OVOS 500G PARAFUSO,19202.0,7896022200206.0,PASTIFICIO SELMI S.A - MERCEARIA,,1.0,3.4,3162014.0,3.4,3162014.0
VINHO NACIONAL AURORA 500ML COLHEITA TARDIA,19819.0,7891141023569.0,COOPERATIVA VINICOLA AURORA LTDA,,42.0,15556585.0,11951022.0,65337657.0,501942924.0
ISOTON GATORADE 500ML LARANJA,19159.0,7892840808020.0,AMBEV ATUAL,,60.0,4638121.0,4638121.0,27828726.0,27828726.0
DETERGENTE LIQ YPE 500ML MACA,19161.0,7896098900215.0,SDB COMERCIO (DIPALMA NOVO),,8.0,2381765.0,2161451.0,1905412.0,17291608.0
REFRIG SPRITE LT 350ML ZERO,9622.0,7894900060010.0,SPAL INDUSTRIA BRASILEIRA DE BEBIDAS - C,,12.0,2969999.0,2723865.0,35639988.0,3268638.0
SAC CEBOLA PIRULITO kg,8054.0,536.0,DA FEIRA DSCD - LEGUMES,,2415.0,3.29,3.29,794535.0,794535.0
CERV SKOL LT 350ML,8141.0,7891149200504.0,AMBEV ATUAL,,12.0,3073295.0,3073295.0,3687954.0,3687954.0
AGUA MIN MINALBA 1.5L S/GAS,8153.0,7896065880106.0,MINALBA  - BARRA FUNDA,,1179.0,2761221.0,2761221.0,3255479559.0,3255479559.0
MAC BARILLA 500G FUSILLI,8185.0,8076802085981.0,EBD LTDA - MERCEARIA,,7.0,11.77,10946147.0,82.39,76623029.0
SAGU OETKER 250G UVA,19336.0,7891048064030.0,EBD - DR OETKER,,20.0,7915588.0,6321383.0,15831176.0,12642766.0
CAFE NESCAFE VD 100G ORIGINAL,8301.0,7891000300503.0,SDB COMERCIO (DIPALMA NOVO),,20.0,22957083.0,22957083.0,45914166.0,45914166.0
REMOVEDOR ZUMBI 900ML,8784.0,7896090704019.0,CIA NACIONAL DE ALCOOL,,5.0,18584167.0,12648848.0,92920835.0,6324424.0
SAL AJINOMOTO 100G AJI SAL FRASCO,8790.0,7891132082018.0,KOZZY LTDA - MERCEARIA,,41.0,6026462.0,5469014.0,247084942.0,224229574.0
COXAO MOLE Kg,7991.0,5001.0,IRMAOS GONCALVES COM E IND LTDA,,215.28,36167445.0,35707512.0,77861275596.0,768711318336.0
LUSTRA MOVEIS POLIFLOR 200ML JASMIM,8425.0,7891035500008.0,SDB COMERCIO (DIPALMA NOVO),,1.0,119782.0,8913578.0,119782.0,8913578.0
SUCO CONC MAGUARY 500ML CAJU,8822.0,7896000554369.0,SDB COMERCIO (DIPALMA NOVO),,9.0,4.99,3984987.0,44.91,35864883.0
VELA PRATA N2,17184.0,7896017470201.0,GUANABARA INDUSTRIAS QUIMICAS LTDA,,42.0,2170895.0,1733677.0,9117759.0,72814434.0
CHA VERDE YAMAMOTOYAMA ORGANICO C/15 SACHES CX 30G,16084.0,7898038730067.0,CAMPO VERDE DISTR DE GENEROS ALIMEN LTDA,,16.0,10231111.0,9442523.0,163697776.0,151080368.0
REFRIG TONICA SCHWEPPES 350ML LT SEM ACUCAR,9881.0,7894900360011.0,SPAL INDUSTRIA BRASILEIRA DE BEBIDAS - C,,32.0,2.67,2.67,85.44,85.44
BOLO PULLMAN 250G LARANJA,16924.0,7896002361033.0,BIMBO DO BRASIL LTDA (MATRIZ),,18.0,7837788.0,7212926.0,141080184.0,129832668.0
POLPA DM 100G COCO,16951.0,7896519211708.0,DE MARCHI,,32.0,4153643.0,4153643.0,132916576.0,132916576.0
BISC ORION 50G ZANGLE,9858.0,8801117446901.0,OKF,,11.0,9436071.0,8696071.0,103796781.0,95656781.0
SUCO DEL VALLE S/ACUCAR 1L UVA,10838.0,7898341430777.0,SPAL INDUSTRIA BRASILEIRA DE BEBIDAS - C,,28.0,6.91,6.91,193.48,193.48
LIMP AJAX 500ML BOUQUET/FLORES,10145.0,7891024127605.0,DISPLOKI LTDA - PERFUMARIA/LIMP,,13.0,4934167.0,4477756.0,64144171.0,58210828.0
BISC TOSTINES 200G MAIZENA,10082.0,7891168100014.0,NESTLE MERCEARIA,,18.0,3279.0,2767388.0,59022.0,49812984.0
CAPELETTI MEZZANI 400g CARNE,10604.0,7896216100534.0,MEZZANI MASSAS ALIMENTICIAS LT,,15.0,8831037.0,8831037.0,132465555.0,132465555.0
LEITE L V PAULISTA 1L SEMIDESNATADO,12217.0,7896294901870.0,DANONE LTDA - MERCEARIA LIQUIDA,,237.0,6.09,6.09,1443.33,1443.33
FIO DENTAL COLGATE 50M,12684.0,7891024183007.0,DISPLOKI LTDA - PERFUMARIA/LIMP,,1.0,11846905.0,11846905.0,11846905.0,11846905.0
SAB LIQ PROTEX 250ML CREAM,11902.0,7891024115107.0,DISPLOKI LTDA - PERFUMARIA/LIMP,,13.0,13765771.0,12492438.0,178955023.0,162401694.0
RUM BACARDI 980ML GOLD,12008.0,7891125064076.0,DISTRIBUIDORA HS - BEBIDAS,,1.0,45.5,4129125.0,45.5,4129125.0
ALVEJANTE VANISH 500ML S/CL,11574.0,7891035040009.0,SDB COMERCIO (DIPALMA NOVO),,1.0,14423333.0,13089175.0,14423333.0,13089175.0
VINHO PORTUGUES PORTO VALDOURO 750ML TAWNY,11845.0,3263286518288.0,REAL - LA PASTINA - BEBIDAS,,33.0,70043608.0,48820187.0,2311439064.0,1611066171.0
ADOCANTE LIQ LINEA 75ML SUCRALOSE,12694.0,7896001250628.0,GRANADO DISTRIBUIDOR,,14.0,11.76,9391472.0,164.64,131480608.0
CONS TAKAKI 150G LAKIO (CEBOLINHA),11596.0,7896101500432.0,TAKAKI E CIA LTDA,,7.0,19314916.0,1779469.0,135204412.0,12456283.0
AGUA MIN MINALBA 5L,13243.0,7896065810592.0,MINALBA  - BARRA FUNDA,,343.0,8820598.0,8820598.0,3025465114.0,3025465114.0
TEMP MAIS SABOR ARROZ 60G,18640.0,7891095159529.0,GENERAL MILLS BRASIL - MERCEARIA INATIVO,,21.0,3040833.0,2759556.0,63857493.0,57950676.0
BISC PANCO 500G ROSQUINHA CHOCOLATE,18062.0,7891203021168.0,LUA NOVA (PANCO),,22.0,8667967.0,7988181.0,190695274.0,175739982.0
AZEITONA RIVOLI 150G VERDE S/ CAROCO SACHET,17788.0,7896183001889.0,NUCLEO - MERCEARIA INDEFINIDA,,35.0,6387496.0,5796653.0,22356236.0,202882855.0
GOMA MASCAR MENTOS 56G FRESH MINT,14772.0,78922327.0,A.T. DISTRIBUIDORA (A T DISTRIBUIDORA),,5.0,8916292.0,7120502.0,4458146.0,3560251.0
TEMP SAZON 60G FLOPPY VERDE,14870.0,7891132019274.0,COMERCIAL ESPERANCA ATACADO DIST LTDA,,6.0,4433982.0,4023838.0,26603892.0,24143028.0
BEBEZINHO PANCO 6UN 210G CHOCOLATE,14810.0,7891203055279.0,LUA NOVA (PANCO),,2.0,882625.0,8144525.0,176525.0,1628905.0
UT L SEKI 5CONJ HASHI COLORIDO,13479.0,7898571730098.0,SEKI SAN COMERCIO DE,,14.0,6.16,4583964.0,86.24,64175496.0
VINHO CHILENO CONCHA Y TORO RESERVADO 750ML CABERNET SAUVIGNON,17858.0,7804320116846.0,CASA FLORA LTDA - LATICINIOS,,109.0,19.9,13544438.0,2169.1,1476343742.0
LICOR STOCK 720ML CREME CASSIS,18434.0,7891121219005.0,DISTRIBUIDORA HS - BEBIDAS,,1.0,39.0,353925.0,39.0,353925.0
MAC ADRIA OVOS 500G ESPAGUETE 10,17411.0,7896205788064.0,SDB COMERCIO (DIPALMA NOVO),,47.0,3.39,31527.0,159.33,1481769.0
ESPONJA PONJITA BANHO 3M 1UN,13363.0,7891040001187.0,DISPLOKI LTDA - PERFUMARIA/LIMP,,38.0,3632186.0,2702891.0,138023068.0,102709858.0
GELATINA DR OETKER 10G S/SABOR INCOLOR,13340.0,7891048049020.0,EBD - DR OETKER,,10.0,16.59,13248684.0,165.9,13248684.0
CHOCOLATE OETKER 130G GRANULADO,44123.0,7891048014004.0,EBD - DR OETKER,,51.0,421592.0,3825947.0,21501192.0,195123297.0
ESPONJA SCOTCH BRITE SUP NAO RISCA,44270.0,7891040130573.0,PAULISTANA P&G,,11.0,3433784.0,3116159.0,37771624.0,34277749.0
LAVA ROUPAS LIQ OLA 500ML BEBE,43968.0,7891024128510.0,DISPLOKI LTDA - PERFUMARIA/LIMP,,2.0,12128615.0,11007588.0,2425723.0,22015176.0
PANO MULTIUSO ALKLIN P/LIMPEZA LEVE 50X33CM C/5UN AZUL,35280.0,7897750770078.0,SCHWANKE INDUSTRIAL - ALKLIN,,37.0,4.6,367356.0,170.2,13592172.0
PANO MULTIUSO ALKLIN P/LIMPEZA LEVE 50X33CM C/5UN ROSA,35281.0,7897750770061.0,SCHWANKE INDUSTRIAL - ALKLIN,,31.0,4477311.0,3575581.0,138796641.0,110843011.0
MIST HIKARI P/KIBE 250G,35084.0,7891965142231.0,HIKARI - MERCEARIA,,2.0,57275.0,457395.0,11455.0,91479.0
VINHO CHILENO COUSINO MACUL ANTIGUAS RESERVAS 750ML CABERNET SAUVIGNON TTO,39330.0,7804305002010.0,SANTAR LTDA - MERCEARIA,,6.0,84268333.0,58997786.0,505609998.0,353986716.0
ARROZ PRATO FINO 1KG PARBOLIZADO,39433.0,7896290300295.0,PIRAHY - MERCEARIA,,69.0,58739.0,5462715.0,4052991.0,376927335.0
VINHO NACIONAL AURORA RESERVA 750ML MERLOT,38733.0,7891141021619.0,COOPERATIVA VINICOLA AURORA LTDA,,4.0,30863333.0,25026761.0,123453332.0,100107044.0
AMENDOIM CHIANG 150G OVITOS,39645.0,7896053512064.0,CHIANG PRODUTOS ALIMENTICIOS LTDA,,39.0,6162802.0,5696032.0,240349278.0,222145248.0
FN PHYSALIS BD 100GR,39019.0,609963942909.0,CEASA (FRUTA NOBRE),,25.0,6858636.0,6858636.0,1714659.0,1714659.0
CASQUINHA DE PEIXE DAMM 330G C/06UN,38648.0,7896079901828.0,DAMM,,8.0,21196455.0,19493614.0,16957164.0,155948912.0
COND PALMOLIVE NATURALS 350ML NUTRICAO EXTRAORDINARIA,39620.0,7891024172339.0,SDB COMERCIO (DIPALMA NOVO),,3.0,10.46,10.46,31.38,31.38
ENERGETICO GUARAVITON 500ML GINSENG,40845.0,7896326100226.0,EBD LTDA - LIQUIDOS,,2.0,2.17,2.17,4.34,4.34
SALG TORCIDA 60G PIMENTA,46745.0,7896341101895.0,A.T. DISTRIBUIDORA (A T DISTRIBUIDORA),,74.0,1.99,1805925.0,147.26,13363845.0
ENERGETICO GUARAVITON 500ML GIN ZERO,40851.0,7896326100257.0,EBD LTDA - LIQUIDOS,,3.0,2238667.0,2238667.0,6716001.0,6716001.0
HAMBURGUER WESSEL 360G PICANHA,40790.0,7896103812915.0,WESSEL,,11.0,17845385.0,17845385.0,196299235.0,196299235.0
HAMBURGUER WESSEL 360G FRALDINHA,40792.0,7896103812892.0,WESSEL,,1.0,17590852.0,17590852.0,17590852.0,17590852.0
HAMBURGUER WESSEL 360G FILE MIGNON,40795.0,7896103813172.0,WESSEL,,6.0,17538151.0,17538151.0,105228906.0,105228906.0
COND S&B 15G PIMENTA SHICHIMI ASSORTED,33869.0,74880020403.0,TRADBRAS S/A IMPORTACAO E EXPORTACAO,,8.0,14247.0,13149395.0,113976.0,10519516.0
GELATINA FINI 100G AROS MORANGO,34392.0,7898279790387.0,CRK-INDEFINIDA,,2.0,4.62,3689507.0,9.24,7379014.0
FARINHA DE MANDIOCA HIKARI TP1 PC 500G,34258.0,7891965120154.0,HIKARI - MERCEARIA,,10.0,48725.0,48725.0,48725.0,48725.0
ARROZ PRATO FINO 5KG TP1,33161.0,7896290300011.0,MAKRO ATACADISTA S.A. (SA),,1.0,31847881.0,29618465.0,31847881.0,29618465.0
SAC AGUA COCO NATURELICIA 1L,33009.0,9501.0,DA FEIRA DSCD - FRUTAS,,91.0,11440014.0,11440014.0,1041041274.0,1041041274.0
GELEIA ST DALFOUR 284G CASSIS,34455.0,84380958045.0,EXPAND,,9.0,28.39,25763925.0,255.51,231875325.0
BICARBONATO DE SODIO KITANO 80G,33333.0,7891095604753.0,YOKI DISTRIBUIDORA (USAR),,27.0,3746667.0,2788082.0,101160009.0,75278214.0
DOCE DE LEITE SOJA SOYMILKE LT 330G,50419.0,7896043014011.0,A.T. DISTRIBUIDORA (A T DISTRIBUIDORA),,8.0,11989648.0,9574865.0,95917184.0,7659892.0
UT ECHO DESCASCADOR DE LEGUMES,57248.0,4934481995028.0,TRADBRAS S/A IMPORTACAO E EXPORTACAO,,6.0,6001.0,55089.0,36006.0,330534.0
INARI PRIMAVERA MINI 190G,58068.0,7898901030089.0,PRIMAVERA - NOVO,,5.0,13.05,11605619.0,65.25,58028095.0
DES ROLL ON REXONA MASC 50ML INVISIBLE,63585.0,78925472.0,E-UB COMERCIO (PERFUMARIA),,5.0,10665587.0,10665587.0,53327935.0,53327935.0
LICOR DUBAR 960ML CACAU,63524.0,7891990000148.0,DISTRIBUIDORA HS - BEBIDAS,,5.0,16.98,1540935.0,84.9,7704675.0
FN MELAO TURMA DA MONICA kg AMARELO,63439.0,1472.0,AGRICOLA FAMOSA S.A.,,65305.0,6916235.0,6916235.0,451664726675.0,451664726675.0
DCF CARNE LOUCA Kg,63936.0,60051.0,AUSS - RESFR/QUENTE,,7229.0,84018556.0,7624684.0,607370141324.0,55118840636.0
LENCO PAPEL SOFTYS BOLSO PCT4 C/15UN,63694.0,7896061951350.0,MELHORAMENTOS PAPEIS LTDA.,,13.0,33185633.0,3075166.0,431413229.0,39977158.0
SAC COGUMELO AOKI HIRATAKE 200G SALMAO,63761.0,7897585190065.0,DA FEIRA DSCD - LEGUMES,,18.0,9.78,9.78,176.04,176.04
COOKIES JASMINE ZERO ACUCAR INTEGRAL PC 120G AMENDOAS E CASTANHAS,65047.0,7896283001758.0,NEW JUICE DIST - JASMINE,,16.0,7.99,7250925.0,127.84,1160148.0
IOG LECO 180G LECTIVE MAMAO PAPAYA,65442.0,7892999245851.0,VIGOR ALIMENTOS S.A. - PAS LACTEOS,,192.0,11021.0,11021.0,2116032.0,2116032.0
PALMITO GOLDEN 270G EXTRA MACIO,68485.0,7896182600014.0,GINI,,73.0,17763745.0,16422742.0,1296753385.0,1198860166.0
SAPOLIO RADIUM 300G PO CLASSICO,75394.0,7891022852707.0,SDB COMERCIO (DIPALMA NOVO),,18.0,6157083.0,4581794.0,110827494.0,82472292.0
SNACK CROCANTISSIMO ORIGINAL PC 40G QUEIJO&CEBOLA,69326.0,7896002364768.0,BIMBO DO BRASIL LTDA (MATRIZ),,8.0,2717026.0,2510751.0,21736208.0,20086008.0
LEITE CONDENSADO PIRACANJUBA 395G,74398.0,7898215152002.0,SDB COMERCIO (DIPALMA NOVO),,330.0,5614498.0,5095157.0,185278434.0,168140181.0
SAC MIX PIMENTAO BD kg FATIADO,70506.0,9379.0,,,2188.0,4540424.0,4540424.0,9934447712.0,9934447712.0
ALECRIM PT 14,71042.0,70341621158.0,MILTON NOBUYUKI TANAKA,,20.0,5.5,499125.0,110.0,99825.0
AVEIA NATIVE ORGANICA 250G FLOCOS,78806.0,7898206501192.0,NATIVE - MERCEARIA,,9.0,8.27,6604377.0,74.43,59439393.0
BISC NESTLE WAFER 110G NEGRESCO,76725.0,7891000077962.0,NESTLE MERCEARIA,,20.0,2826875.0,2602832.0,565375.0,5205664.0
FN MACA PINK LADY Kg,81220.0,2654.0,MENSAGEIRA COMERCIO,,66.61,11079353.0,11079353.0,73799570333.0,73799570333.0
TORRADA SAN MARINO 160G C/ ALHO,82190.0,7899674000033.0,COMERCIO DE PAES CAMILA FERN- SAN MARINO,,6.0,11.0,99825.0,66.0,59895.0
OLEO DE COCO COPRA VD 500ML EXTRA VIRGEM,84881.0,7898905356185.0,LOURENCO DIST (NATURAIS),,5.0,28462404.0,26469979.0,14231202.0,132349895.0
BOLO PANCO 300G CHOCOBOY,85686.0,7891203059345.0,LUA NOVA (PANCO),,17.0,8646982.0,7979133.0,146998694.0,135645261.0
PAO TIPO TORTILHA RAP10 POUCH 297G INTEGRAL,92450.0,7896002365420.0,BIMBO DO BRASIL LTDA (MATRIZ),,11.0,8917993.0,8136368.0,98097923.0,89500048.0
FN FIGO VERDE VACUO 1kg PRE COZIDO,3929.0,7898908023015.0,CEASA (FRUTA NOBRE),,21.0,17.99,17.99,377.79,377.79
PAPEL HIG NEVE 30M LV12UN PG11UN COMPACTO,90237.0,7896018704275.0,SDB COMERCIO (DIPALMA NOVO),,36.0,19527439.0,19527439.0,702987804.0,702987804.0
SUSHI PRIMAVERA 330G TAMAGO,97729.0,7898901030249.0,PRIMAVERA - NOVO,,1.0,15.46,13767918.0,15.46,13767918.0
OLEO LIZA PET 900ML SOJA,10303.0,7896036090244.0,WAL MART BRASIL (SA),,331.0,6783955.0,6783955.0,2245489105.0,2245489105.0
GARFO PLAST KIREY REFEICAO C/10UN CRISTAL,99185.0,7898177798898.0,KIREY FESTA IND.COM.DE ARTIGOS,,27.0,2.79,2531925.0,75.33,68361975.0
SAB LIQ PALMOLIVE NATURALS 250ML OLEO NUTRITIVO,4430.0,7891024029831.0,DISPLOKI LTDA - PERFUMARIA/LIMP,,8.0,6756957.0,6131938.0,54055656.0,49055504.0
POLPA DM 100G MARACUJA,16605.0,7896519210602.0,DE MARCHI,,50.0,6682.0,6682.0,334.1,334.1
GARFO PLAST KIREY REFEICAO C/10UN BRANCO,99183.0,7898177798904.0,KIREY FESTA IND.COM.DE ARTIGOS,,19.0,2.79,2531925.0,53.01,48106575.0
VELA KIREY C/1UN N°5 BRANCA,99195.0,7898177798560.0,KIREY FESTA IND.COM.DE ARTIGOS,,13.0,2.45,1823167.0,31.85,23701171.0
VELA KIREY C/1UN N°9 BRANCA,99203.0,7898177798607.0,KIREY FESTA IND.COM.DE ARTIGOS,,17.0,2.45,1823157.0,41.65,30993669.0
ALVEJANTE VANISH 500ML S/CL REFIL,8259.0,7891035041006.0,SDB COMERCIO (DIPALMA NOVO),,1.0,11844167.0,10748581.0,11844167.0,10748581.0
SUSHI PRIMAVERA URAMAKI 230G SALMAO+HOT ROLL,98656.0,7898901030263.0,PRIMAVERA - NOVO,,4.0,18.09,16124128.0,72.36,64496512.0
QJ CHEDDAR POLENGHI 144g SANDWICH,4338.0,7891143001206.0,POLENGHI - PAS/BALCAO,,16.0,11.59,9255711.0,185.44,148091376.0
"REFRIG COCA COLA 1,5L ZERO",56645.0,7894900701753.0,SPAL INDUSTRIA BRASILEIRA DE BEBIDAS - C,,168.0,8.01,8.01,1345.68,1345.68
CAFE NESCAFE VD 100G TRADICAO,3391.0,7891000029329.0,SDB COMERCIO (DIPALMA NOVO),,28.0,2229305.0,2229305.0,6242054.0,6242054.0
SALSICHA SADIA HOT DOG Kg,4115.0,3605.0,BRF SADIA | BALCAO FRIOS,,19666.0,10379076.0,9453151.0,204114908616.0,185905667566.0
TEMP AJINOMOTO 100G FRASCO,14183.0,7891132011018.0,KOZZY LTDA - MERCEARIA,,23.0,7701566.0,573112.0,177136018.0,13181576.0
ESPUMANTE BRASILEIRO TERRANOVA 750ML MOSCATEL,18332.0,7896756800178.0,VINICOLA MIOLO,,36.0,233448.0,18555006.0,8404128.0,667980216.0
DOF INSUMO FERMENTO PADARIA KG,3058.0,38035.0,IMPERIAL BAKERY - PADARIA,,336964.0,17667126.0,14108771.0,5953185445464.0,4754147911244.0
VELA PRATA VOTIVA S RITA CASSIA 1UN,19378.0,7896017474070.0,GUANABARA INDUSTRIAS QUIMICAS LTDA,,14.0,5441176.0,4345324.0,76176464.0,60834536.0
AZEITE COLAVITA VD 250ML TRUFA,65818.0,8001876048549.0,COLAVITA BRASIL COMERCIALIMP E EXP LTDA,,3.0,91.96,84875425.0,275.88,254626275.0
FERMENTO FLEISCHMANN 60G TABLETE,4276.0,7893333018902.0,IMPERIAL BAKERY - ATUAL,,10.0,4.3,3433957.0,43.0,3433957.0
SORV HAAGEN DAZS 100ML MACADAMIA BRITTLE,35199.0,3415581332278.0,GENERAL MILLS BRASIL (HAAGEN DAZS),,14.0,13382813.0,12356204.0,187359382.0,172986856.0
SORV HAAGEN DAZS 473ML BAUNILHA,40166.0,74570004003.0,GENERAL MILLS BRASIL (HAAGEN DAZS),,1.0,4157125.0,38440819.0,4157125.0,38440819.0
QUINOA NATIVE 200G ORGANICA VERMELHA,69944.0,7898206501987.0,BRENDIS,,1.0,12492143.0,10993011.0,12492143.0,10993011.0
SAC BROTO ALFAFA AOKI BD 50 GR,71087.0,7897585190041.0,DA FEIRA DSCD - LEGUMES,,1.0,2.99,24518.0,2.99,24518.0
CREME DE LEITE FAZENDA 500G PASTEURIZADO,12543.0,7896229800087.0,LEITE FAZENDA BELA VISTA  - BALCAO/PAS,,21.0,23330421.0,21448728.0,489938841.0,450423288.0
CAIXA RIEDEL 002,2360.0,100865.0,MISTRAL IMPORTADORA,,2.0,18.93,13771575.0,37.86,2754315.0
PAO NUTRELLA 450G GRAOS/CASTANHAS,67014.0,7896209401181.0,BIMBO DO BRASIL LTDA (MATRIZ),,3.0,11568.0,10556977.0,34704.0,31670931.0
ARRUDA PT 14,4652.0,70341621165.0,PEDRO TAKUJI TANAKA,,11.0,5.5,499125.0,60.5,5490375.0
SAC TOMATE CAQUI kg,6004.0,542.0,DA FEIRA DSCD - LEGUMES,,9988.0,8.19,8.19,8180172.0,8180172.0
FN MIRTILLO BLUEBERRIES BD 125GR,70817.0,7750431390104.0,AGRO COMERCIAL LIBERTY,,149.0,9896723.0,9896723.0,1474611727.0,1474611727.0
OKOSHI HIKAGE 200G ARROZ INTEGRAL,1545.0,7896639800417.0,SUHAI DISTRIBUIDORA,,10.0,11866667.0,10769.0,11866667.0,107.69
CANELONI BUONA 500G 4 QUEIJOS,108530.0,7896868300191.0,BUONA,,2.0,18998992.0,18998992.0,37997984.0,37997984.0
ORG REPOLHO VERDE GO GREEN 300GR,121727.0,7898945024204.0,GO GREEN,,5.0,6172782.0,6172782.0,3086391.0,3086391.0
VODKA BALALAIKA 1L,123188.0,7896273100263.0,SDB COMERCIO (DIPALMA NOVO),,3.0,12.5,1134375.0,37.5,3403125.0
ORG BATATA GO GREEN 600G,125047.0,7898945024402.0,GO GREEN,,11.0,9835373.0,9835373.0,108189103.0,108189103.0
MOLHO SHOYU SATIS 150ML INTENSO,122654.0,7891132008391.0,KOZZY LTDA - ORIENTAL,,8.0,3674509.0,3334617.0,29396072.0,26676936.0
SALG HOME MADE KARINTO 85G CEBOLA,124847.0,7897261351308.0,SUHAI DISTRIBUIDORA,,2.0,4.79,4346925.0,9.58,869385.0
CHA OETKER C/10SAQ CX 10G CAPIM CIDREIRA,134174.0,7891048038031.0,EBD - DR OETKER,,84.0,3788675.0,3438222.0,3182487.0,288810648.0
PE MOLEQUE FLORMEL 75G ZERO,135171.0,7896653702858.0,FLOR OURO - FLORMEL,,21.0,8735833.0,7927769.0,183452493.0,166483149.0
OLEO GERGELIM HONG KONG 100ML TORRADO,261.0,7897600301001.0,SUM SUM HONG,,14.0,12.5,10549665.0,175.0,14769531.0
CR DENTAL COLGATE TRIPLA ACAO 90G HORTELA,18530.0,7891024132128.0,DISPLOKI LTDA - PERFUMARIA/LIMP,,1.0,4263616.0,4263616.0,4263616.0,4263616.0
"CHA PRONTO MATTE LEAO 1,5L NATURAL",12139.0,7891098040565.0,SPAL IND BRAS S/A - TABELA 5+,,79.0,5.99,5.99,473.21,473.21
COLA SUPER BONDER 3G,33828.0,7891200190942.0,DISTR - NOVA PRESTO,,7.0,5285596.0,3933276.0,36999172.0,27532932.0
OBENTO PRIMAVERA 400G PEIXE,97727.0,7898901030195.0,PRIMAVERA - NOVO,,1.0,21.56,1920031.0,21.56,1920031.0
ESSENCIA DR OETKER VD 30ML BAUNILHA,19353.0,7891048043035.0,A.T. DISTRIBUIDORA (A T DISTRIBUIDORA),,40.0,7754626.0,5770604.0,31018504.0,23082416.0
OVOS MANTIQUEIRA JUMBO BRANCO POLPA C/10UN,110892.0,7896982100202.0,PAES E ALBUQUERQUE - OVOS MANTIQUEIRA 2,,55.0,9499796.0,9499796.0,52248878.0,52248878.0
LEITE L V NINHO LEVINHO CX 1L SEMIDESNATADO,74139.0,7898215157427.0,BELA VISTA - NESTLE,,61.0,4.99,4.99,304.39,304.39
